Book_ID,Authors,Publication_Year,Title,title,language_code,average_rating,Ratings_Count,Total_Ratings,Text_Reviews,One_Star_Ratings,Two_Star_Ratings,Three_Star_Ratings,Four_Star_Ratings,Five_Star_Ratings
918,Eoin Colfer,2002.0,The Arctic Incident,"The Arctic Incident (Artemis Fowl, #2)",eng,3.94,108031,114867,2434,1594,5098,27655,44276,36244
921,"Jennifer Niven, فرانک معنوی",2015.0,All the Bright Places,All the Bright Places,eng,4.19,132087,146542,21192,2871,6238,21061,45697,70675
923,Michael Scott,2007.0,The Alchemyst: The Secrets of The Immortal Nicholas Flamel,"The Alchemyst (The Secrets of the Immortal Nicholas Flamel, #1)",eng,3.84,58396,115864,7165,3737,8839,27510,38469,37309
927,Ellen Hopkins,2004.0,"Crank (Crank, #1)","Crank (Crank, #1)",eng,4.16,104168,105823,7239,2207,5055,16890,31143,50528
928,Maggie Stiefvater,2012.0,The Raven Boys,"The Raven Boys (The Raven Cycle, #1)",eng,4.05,121727,159696,20296,4299,7656,26761,57622,63358
933,Kristin Cashore,2009.0,Fire,"Fire (Graceling Realm, #2)",en-US,4.12,98180,133462,9159,2390,6020,22684,45051,57317
937,Philip Pullman,2000.0,His Dark Materials,His Dark Materials (His Dark Materials #1-3),eng,4.25,88227,102040,4499,1672,3744,13475,31455,51694
945,Lauren Kate,2011.0,Passion,"Passion (Fallen, #3)",eng,3.89,119735,125252,5464,3673,10214,28665,35799,46901
946,James Dashner,2012.0,The Kill Order,"The Kill Order (Maze Runner, #0.5)",eng,3.69,96568,109441,8219,4497,11820,28996,31984,32144
950,Jandy Nelson,2014.0,I'll Give You the Sun,I'll Give You the Sun,eng,4.14,140937,153584,16701,7025,7517,20793,40241,78008
957,Maggie Stiefvater,2010.0,Linger,"Linger (The Wolves of Mercy Falls, #2)",en-US,3.91,125363,133284,8784,2594,8966,31455,44446,45823
958,L.M. Montgomery,1908.0,The Complete Anne of Green Gables Boxed Set,"The Complete Anne of Green Gables Boxed Set (Anne of Green Gables, #1-8)",,4.42,92142,93067,1438,1395,1991,9286,23394,57001
970,Brandon Sanderson,2013.0,Steelheart,"Steelheart (The Reckoners, #1)",eng,4.16,76261,102116,10160,1300,3063,15596,40585,41572
981,Melissa de la Cruz,2006.0,Blue Bloods,"Blue Bloods (Blue Bloods, #1)",en-US,3.68,116687,120989,4679,6024,12543,31927,34222,36273
987,"Patrick Ness, Jim Kay, Siobhan Dowd",2011.0, A Monster Calls ,A Monster Calls,eng,4.36,104579,132593,24522,1622,3307,14260,39473,73931
992,"Stephenie Meyer, Ilyana Kadushin, Matt Walters",2005.0,The Twilight Saga,"The Twilight Saga (Twilight, #1-4)",,3.88,89204,96811,3641,7478,7649,16077,23209,42398
993,Carol Rifka Brunt,2012.0,Tell the Wolves I'm Home,Tell the Wolves I'm Home,eng,4.04,85582,96546,11579,1702,4342,17472,38357,34673
995,Michelle Hodkin,2011.0,The Unbecoming of Mara Dyer,"The Unbecoming of Mara Dyer (Mara Dyer, #1)",eng,4.09,83847,128632,14154,3673,7214,20598,39430,57717
1000,Leigh Bardugo,2012.0,Shadow and Bone,"Shadow and Bone (Shadow and Bone, #1)",eng,4.05,135225,149447,17829,2619,6318,27165,57759,55586
1002,Marie Lu,2013.0,Champion,"Champion (Legend, #3)",eng,4.37,114623,123289,12759,1056,2778,13981,37322,68152
1004,Stephanie Perkins,2011.0,Lola and the Boy Next Door,"Lola and the Boy Next Door (Anna and the French Kiss, #2)",en-US,4.0,108370,123929,13224,2731,6370,24753,44016,46059
1008,Pittacus Lore,2011.0,The Power of Six,"The Power of Six (Lorien Legacies, #2)",eng,4.17,97938,105723,5790,941,3336,17700,38652,45094
1032,Brandon Mull,2006.0,Fablehaven,"Fablehaven (Fablehaven, #1)",eng,4.08,99390,104185,8486,2189,5069,19001,34070,43856
1038,Mildred D. Taylor,1976.0,"Roll of Thunder, Hear My Cry","Roll of Thunder, Hear My Cry (Logans, #4)",eng,3.79,92980,96821,3811,3319,8006,24135,31712,29649
1045,Veronica Roth,2014.0,Four: A Divergent Collection,"Four: A Divergent Story Collection (Divergent, #0.1 - 0.4)",eng,4.1,97058,116243,9213,1199,4985,22456,40265,47338
1050,Patrick Ness,2008.0,The Knife of Never Letting Go,"The Knife of Never Letting Go (Chaos Walking, #1)",eng,3.96,99638,112899,12462,4617,7140,20162,37282,43698
1054,Ally Condie,2012.0,Reached,"Reached (Matched, #3)",,3.56,109290,117859,10280,4478,13979,36753,36346,26303
1059,Margaret Peterson Haddix,1998.0,Among the Hidden ,"Among the Hidden (Shadow Children, #1)",eng,3.97,94478,96951,5148,1658,5363,21990,33488,34452
1061,Elizabeth George Speare,1958.0,The Witch of Blackbird Pond,The Witch of Blackbird Pond,en-US,3.97,105770,112667,4782,2078,5765,25034,40412,39378
1066,Jenny Han,2009.0,The Summer I Turned Pretty,"The Summer I Turned Pretty (Summer, #1)",en-US,3.96,104730,110967,8448,2951,7571,23699,33795,42951
1080,Huntley Fitzpatrick,2012.0,My Life Next Door ,My Life Next Door,eng,4.02,102012,108389,8327,2477,5584,21074,37209,42045
1087,Markus Zusak,2002.0,The Messenger,I Am the Messenger,en-US,4.09,93119,104510,11483,1448,4626,18714,38345,41377
1093,"P.C. Cast, Kristin Cast",2011.0,Awakened,"Awakened (House of Night, #8)",en-US,4.02,101234,107548,3014,2908,6983,21597,29683,46377
1095,Susan Beth Pfeffer,2006.0,Life As We Knew It,"Life As We Knew It (Last Survivors, #1)",eng,3.89,94282,98669,8461,3105,6799,21733,33458,33574
1112,L.M. Montgomery,1915.0,Anne of the Island,"Anne of the Island (Anne of Green Gables, #3)",eng,4.21,97049,102242,2357,1120,2561,16940,34814,46807
1118,Lauren Oliver,2013.0,Requiem,"Requiem (Delirium, #3)",eng,3.74,100593,109040,12202,2496,9699,30219,37521,29105
1137,Eoin Colfer,2003.0,The Eternity Code,"The Eternity Code (Artemis Fowl, #3)",eng,4.04,94437,102207,1900,1169,3601,21954,38901,36582
1140,Rachel Hawkins,2010.0,Hex Hall,"Hex Hall (Hex Hall, #1)",eng,3.96,109881,114594,7766,2764,6358,24747,39195,41530
1147,"Kami Garcia, Margaret Stohl",2010.0,Beautiful Darkness,"Beautiful Darkness (Caster Chronicles, #2)",en-US,3.84,95447,107651,6614,2229,7934,27698,36754,33036
1155,Jonathan Stroud,2003.0,The Amulet of Samarkand,"The Amulet of Samarkand (Bartimaeus, #1)",en-US,3.99,86062,95452,4093,2045,5255,19001,34201,34950
1163,"Lemony Snicket, Brett Helquist",2000.0,The Miserable Mill,"The Miserable Mill (A Series of Unfortunate Events, #4)",en-US,3.83,101325,109009,2962,1298,7142,31785,37268,31516
1172,Eoin Colfer,2005.0,The Opal Deception,"The Opal Deception  (Artemis Fowl, #4)",eng,4.04,95638,101315,1592,1019,3646,21890,38429,36331
1175,Shannon Hale,2003.0,The Goose Girl,"The Goose Girl (The Books of Bayern, #1)",en-US,4.18,92952,97013,8818,1726,3198,14755,33819,43515
1177,Isaac Marion,2010.0,Warm Bodies,"Warm Bodies (Warm Bodies, #1)",,3.93,66381,91450,9979,1779,5283,20394,33652,30342
1192,Ruta Sepetys,2011.0,Between Shades of Gray,Between Shades of Gray,eng,4.36,87718,101286,15153,885,1911,10720,34578,53192
1196,Madeleine L'Engle,1973.0,A Wind in the Door,"A Wind in the Door (A Wrinkle in Time Quintet, #2)",eng,4.07,87277,93772,2139,1318,3499,18357,34396,36202
1197,Veronica Roth,2012.0,Free Four: Tobias Tells the Divergent Story,"Free Four: Tobias Tells the Divergent Knife-Throwing Scene (Divergent, #1.5)",eng,4.18,81621,88094,4769,1258,3843,15265,25378,42350
1203,Benjamin Alire Sáenz,2012.0,Aristotle and Dante Discover the Secrets of the Universe,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe, #1)",,4.34,108884,123245,19200,2086,3759,13829,33659,69912
1210,L.M. Montgomery,1909.0,Anne of Avonlea,"Anne of Avonlea (Anne of Green Gables, #2)",en-US,4.21,99918,108145,3004,736,2515,17508,39849,47537
1215,Sarah Dessen,1998.0,Someone Like You,Someone Like You,eng,3.94,84358,86678,3553,1183,5249,21809,27952,30485
1227,Kelley Armstrong,2009.0,The Awakening,"The Awakening (Darkest Powers, #2)",eng,4.16,95026,98240,3118,1151,3775,17773,31477,44064
1233,"Lemony Snicket, Brett Helquist",2001.0,The Vile Village,"The Vile Village (A Series of Unfortunate Events, #7)",eng,3.94,89733,95791,1935,1165,4930,24324,33902,31470
1243,John Flanagan,2004.0,The Ruins of Gorlan,"The Ruins of Gorlan (Ranger's Apprentice, #1)",eng,4.2,83085,91569,5991,1319,3020,14065,30897,42268
1244,Laurie Halse Anderson,2009.0,Wintergirls,Wintergirls,eng,3.98,87665,92046,7981,2390,5689,18550,29809,35608
1251,Kelley Armstrong,2010.0,The Reckoning,"The Reckoning (Darkest Powers, #3)",en-GB,4.21,92922,96809,3418,1256,3395,15949,29157,47052
1255,Sandra Cisneros,1984.0,The House on Mango Street,The House on Mango Street,eng,3.57,81579,86783,6923,4086,9341,25470,28936,18950
1259,Garth Nix,2003.0,Abhorsen,"Abhorsen (Abhorsen, #3)",en-US,4.29,80740,87330,1798,1355,2076,10963,28715,44221
1276,Cynthia Hand,2011.0,Unearthly,"Unearthly (Unearthly, #1)",en-US,4.06,99942,104023,7458,2808,5060,18333,34714,43108
1279,Carl Hiaasen,2002.0,Hoot,Hoot,eng,3.81,75275,82386,3953,1487,5482,23106,29621,22690
1284,Jenny Han,2010.0,It's Not Summer Without You,"It's Not Summer Without You (Summer, #2)",en-US,4.14,80367,84866,4129,1171,3813,15170,26207,38505
1286,"Kennilworthy Whisp, J.K. Rowling",2001.0,Quidditch Through the Ages,Quidditch Through the Ages,eng,3.85,90908,106088,3502,1367,8104,29884,32041,34692
1289,"Lemony Snicket, Brett Helquist",2001.0,The Ersatz Elevator,"The Ersatz Elevator (A Series of Unfortunate Events, #6)",eng,4.01,90071,96706,2322,890,4245,22224,35182,34165
1290,Lois Lowry,2004.0,Messenger ,"Messenger (The Giver, #3)",eng,3.9,79746,89295,6721,737,4513,22960,35888,25197
1293,"Trenton Lee Stewart, Carson Ellis",2007.0,The Mysterious Benedict Society,"The Mysterious Benedict Society (The Mysterious Benedict Society, #1)",en-US,4.14,87335,93495,8420,1236,3820,16158,32050,40231
1297,Jennifer E. Smith,2012.0,The Statistical Probability of Love at First Sight,The Statistical Probability of Love at First Sight,eng,3.8,89356,95856,9595,2569,7379,25452,32106,28350
1298,Jonathan Stroud,2004.0,The Golem's Eye,"The Golem's Eye (Bartimaeus, #2)",en-US,4.09,69058,74577,1656,1500,2678,13194,27306,29899
1302,Beth Revis,2011.0,Across the Universe,"Across the Universe (Across the Universe, #1)",eng,3.78,94176,100748,9649,3870,8338,24592,33481,30467
1305,"Gertrude Chandler Warner, L. Kate Deal",1942.0,The Boxcar Children,"The Boxcar Children (The Boxcar Children, #1)",en-US,4.09,92916,95943,2391,2080,4487,18904,27979,42493
1323,Angie Sage,2005.0,Magyk,"Magyk (Septimus Heap, #1)",eng,3.8,86805,91089,4392,2917,7378,22850,29932,28012
1324,Laurie Halse Anderson,2000.0,Fever 1793,Fever 1793,en-US,3.89,81945,83612,4773,1268,4721,20863,31432,25328
1350,Garth Nix,2001.0,Lirael,"Lirael (Abhorsen, #2)",en-US,4.29,78903,86941,2247,700,1867,11594,30134,42646
1351,James Patterson,2006.0,School's Out Forever,"School's Out—Forever (Maximum Ride, #2)",en-US,4.16,90157,96823,3104,1342,3805,16869,30866,43941
1353,Marissa Meyer,2015.0,Winter,"Winter (The Lunar Chronicles, #4)",eng,4.49,100464,110738,17494,359,1436,9090,32666,67187
1359,Rick Riordan,2012.0,The Serpent's Shadow,"The Serpent's Shadow (Kane Chronicles, #3)",eng,4.28,82757,89532,4324,483,2042,13098,29853,44056
1366,Rick Yancey,2014.0,The Infinite Sea,"The Infinite Sea (The 5th Wave, #2)",eng,3.94,78314,91051,10731,1026,4653,20427,37169,27776
1369,Christopher Paul Curtis,1999.0,"Bud, Not Buddy","Bud, Not Buddy",eng,3.89,73000,75420,4032,1872,5221,17604,25451,25272
1375,Jesse Andrews,2012.0,Me and Earl and the Dying Girl,Me and Earl and the Dying Girl,en-US,3.58,82270,93511,11471,4497,10268,26506,31103,21137
1387,"L.J. Smith, Kevin Williamson, Julie Plec",2010.0,Unknown,"Origins (The Vampire Diaries: Stefan's Diaries, #1)",en-US,4.1,59715,60888,811,2206,3884,10829,12969,31000
1391,"Cornelia Funke, Anthea Bell",2005.0,Tintenblut,"Inkspell (Inkworld, #2)",eng,3.91,82291,90308,3572,1682,5597,21565,32140,29324
1397,Eoin Colfer,2006.0,The Lost Colony,"The Lost Colony (Artemis Fowl, #5)",en-US,4.01,103844,108016,1569,2469,4725,22169,38160,40493
1398,Scott Westerfeld,2006.0,Extras,"Extras (Uglies, #4)",en-US,3.59,85873,90780,4945,3389,10946,27336,27149,21960
1399,John Flanagan,2005.0,The Burning Bridge,"The Burning Bridge (Ranger's Apprentice, #2)",en-US,4.28,74156,79019,2395,629,1847,11085,26331,39127
1413,Veronica Rossi,2011.0,Under the Never Sky,"Under the Never Sky (Under the Never Sky, #1)",en-GB,4.01,74029,94313,8426,2732,4772,17161,34217,35431
1416,Richelle Mead,2012.0,The Golden Lily,"The Golden Lily (Bloodlines, #2)",en-US,4.36,86929,91787,6026,688,1779,10687,29356,49277
1425,"Kami Garcia, Margaret Stohl, Paz Pruneda",2011.0,Beautiful Chaos,"Beautiful Chaos (Caster Chronicles, #3)",en-US,3.95,69709,81492,4353,1505,4994,18812,27022,29159
1431,Brian Jacques,1986.0,Redwall,"Redwall (Redwall, #1)",eng,4.11,73918,81764,2889,1120,2911,15209,29384,33140
1437,Julie Kagawa,2010.0,The Iron Daughter,The Iron Daughter,eng,4.13,93340,96799,5131,1505,4105,17023,31360,42806
1439,Karen Thompson Walker,2012.0,The Age of Miracles,The Age of Miracles,eng,3.64,61296,71793,10726,1574,6625,22105,27557,13932
1445,Wendelin Van Draanen,2001.0,Flipped,Flipped,en-US,3.94,79264,81706,6209,1175,4843,19570,28606,27512
1452,Shannon Hale,2005.0,Princess Academy,"Princess Academy (Princess Academy, #1)",eng,4.01,82470,87725,7803,1062,3781,18451,34060,30371
1453,"Nicola Yoon, David Yoon",2015.0,"Everything, Everything","Everything, Everything",eng,4.11,132552,150407,23712,2262,6555,25928,53989,61673
1456,Brandon Mull,2008.0,Grip of the Shadow Plague,"Grip of the Shadow Plague (Fablehaven, #3)",eng,4.26,65638,67659,2862,1353,1859,8785,21812,33850
1465,Chaim Potok,1967.0,The Chosen,The Chosen,eng,4.03,70701,73070,3495,1283,3459,13824,27376,27128
1472,Sabaa Tahir,2015.0,An Ember in the Ashes,"An Ember in the Ashes (An Ember in the Ashes, #1)",eng,4.32,45492,94982,14542,1316,2448,10085,31685,49448
1476,"Lemony Snicket, Brett Helquist",2003.0,The Slippery Slope,"The Slippery Slope (A Series of Unfortunate Events, #10)",en-US,4.0,81362,84253,1672,926,3956,19412,29849,30110
1480,Tamora Pierce,1983.0,Alanna: The First Adventure,"Alanna: The First Adventure (Song of the Lioness, #1)",en-US,4.27,85699,91488,3810,1053,2308,13154,29563,45410
1502,Laini Taylor,2012.0,Days of Blood & Starlight,"Days of Blood & Starlight (Daughter of Smoke & Bone, #2)",en-CA,4.21,85746,99031,10724,1604,3200,13879,34953,45395
1504,John Flanagan,2006.0,"The Battle for Skandia (Ranger's Apprentice, #4)","The Battle for Skandia (Ranger's Apprentice, #4)",en-US,4.32,60959,66668,1603,594,1365,8641,21627,34441
1505,Alexandra Bracken,2012.0,The Darkest Minds,"The Darkest Minds (The Darkest Minds, #1)",eng,4.26,83886,90772,11330,1380,3193,11844,28768,45587
1523,Lauren DeStefano,2011.0,Wither,"Wither (The Chemical Garden, #1)",eng,3.81,84776,88657,7886,3105,7449,20924,28676,28503
1531,Suzanne Collins,2003.0,Gregor the Overlander,"Gregor the Overlander (Underland Chronicles, #1)",eng,3.99,66823,72486,5376,1705,3653,14937,25516,26675
1535,James Patterson,2006.0,Saving The World and Other Extreme Sports,"Saving the World and Other Extreme Sports (Maximum Ride, #3)",en-US,4.16,75436,80114,2529,1081,3410,14312,24389,36922
1540,Melissa de la Cruz,2007.0,Masquerade,"Masquerade (Blue Bloods, #2)",en-US,3.91,76598,79673,2045,1493,5298,19716,25177,27989
1541,Julie Kagawa,2011.0,The Iron Queen,"The Iron Queen (The Iron Fey, #3)",eng,4.24,82373,85131,4580,1217,2819,12701,25786,42608
1549,"Lemony Snicket, Brett Helquist",2002.0,The Carnivorous Carnival,"The Carnivorous Carnival (A Series of Unfortunate Events, #9)",en-US,3.97,83981,86894,1710,942,4280,21100,31005,29567
1550,Ally Carter,2010.0,Heist Society,"Heist Society (Heist Society, #1)",en-US,3.91,75834,78149,4814,2617,5001,16839,25668,28024
1554,Jonathan Stroud,2006.0,Ptolemy's Gate,"Ptolemy's Gate (Bartimaeus, #3)",eng,4.24,63838,68833,1783,959,1972,9826,22917,33159
1558,Sharon M. Draper,2010.0,Out of My Mind,Out of My Mind,en-US,4.37,63756,69573,10058,547,1483,7956,21472,38115
1559,Lauren Kate,2012.0,Rapture,"Rapture (Fallen, #4)",eng,4.03,79360,84367,5182,2222,5420,16312,24191,36222
1560,Amanda Hocking,2010.0,Switched,"Switched (Trylle, #1)",eng,3.89,45319,80719,6341,2318,5578,18540,26661,27622
1575,"John Green, Maureen Johnson, Lauren Myracle",2008.0,Let It Snow: Three Holiday Romances,Let It Snow: Three Holiday Romances,eng,3.84,57632,76517,7640,1110,4837,20638,28643,21289
1583,"Rachel Cohn, David Levithan",2006.0,Nick & Norah's Infinite Playlist,Nick & Norah's Infinite Playlist,en-US,3.73,60372,71514,4348,2378,6204,19509,23714,19709
1585,Maggie Stiefvater,2011.0,Forever,"Forever (The Wolves of Mercy Falls, #3)",eng,3.91,85034,91288,7536,2005,6338,21233,29682,32030
1591,Ursula K. Le Guin,1972.0,The Farthest Shore,"The Farthest Shore (Earthsea Cycle, #3)",,4.11,65626,70761,1175,765,2518,13315,25482,28681
1604,Ellen Hopkins,2007.0,Impulse,"Impulse (Impulse, #1)",en-US,4.29,59804,62005,3125,969,2252,8580,16502,33702
1608,Kiersten White,2010.0,Paranormalcy,"Paranormalcy (Paranormalcy, #1)",eng,3.91,79959,82832,5783,2417,5678,18581,26208,29948
1611,Brandon Mull,2006.0,Rise of the Evening Star,"Rise of the Evening Star (Fablehaven, #2)",,4.16,79266,81742,3381,2077,2777,12524,26994,37370
1614,Jenny Han,2011.0,We'll Always Have Summer,"We'll Always Have Summer (Summer, #3)",en-US,4.17,68112,71387,5139,1305,3605,11571,19752,35154
1616,Anthony Horowitz,2000.0,Alex Rider: Stormbreaker,"Stormbreaker (Alex Rider, #1)",eng,3.97,67602,72339,4333,1030,3881,16378,26045,25005
1619,Stephenie Meyer,2005.0,Unknown,"The Twilight Saga Complete Collection  (Twilight, #1-4 + 3.5)",eng,4.31,56827,57789,335,2262,2306,6572,10599,36050
1626,Brandon Mull,2009.0,"Fablehaven: Secrets of the Dragon Sanctuary (Fablehaven, #4)","Secrets of the Dragon Sanctuary (Fablehaven, #4)",eng,4.35,60744,62571,2700,925,1306,6784,19284,34272
1629,Ursula K. Le Guin,1970.0,The Tombs of Atuan,"The Tombs of Atuan (Earthsea Cycle, #2)",eng,4.07,61457,66964,1730,660,2374,13303,25693,24934
1634,Michael Scott,2008.0,The Magician: The Secrets of The Immortal Nicholas Flamel,"The Magician (The Secrets of the Immortal Nicholas Flamel, #2)",eng,4.09,67539,71690,2558,891,2685,13791,26201,28122
1637,Kendare Blake,2011.0,Anna Dressed in Blood,"Anna Dressed in Blood (Anna, #1)",en-US,3.96,72732,78236,8656,2227,4806,16096,26004,29103
1639,Avi,1990.0,The True Confessions of Charlotte Doyle,The True Confessions of Charlotte Doyle,eng,3.81,67608,70206,2750,2052,5333,17956,23475,21390
1652,Ally Carter,2007.0,Cross My Heart and Hope to Spy,"Cross My Heart and Hope to Spy (Gallagher Girls, #2)",en-US,4.13,69733,73404,3079,1351,2980,13191,23328,32554
1667,Sarah Dessen,2011.0,What Happened to Goodbye,What Happened to Goodbye,eng,3.97,69636,72976,4082,1000,3765,16998,25820,25393
1669,Maureen Johnson,2005.0,13 Little Blue Envelopes,"13 Little Blue Envelopes (Little Blue Envelope, #1)",eng,3.65,66950,70828,4329,2447,7061,20927,23036,17357
1671,Rainbow Rowell,2015.0,Carry On,Carry On,eng,4.19,46197,87797,14621,2051,3611,12362,27273,42500
1678,Nancy Farmer,2002.0,Unknown,"The House of the Scorpion (Matteo Alacran, #1)",eng,4.1,61613,65219,5419,1351,2784,10749,23275,27060
1696,Rachel Caine,2006.0,Glass Houses,"Glass Houses (The Morganville Vampires, #1)",en-US,3.92,77454,82220,4316,2743,5916,17829,24463,31269
1716,Pittacus Lore,2012.0,The Rise of Nine,"The Rise of Nine (Lorien Legacies, #3)",eng,4.2,70196,75861,4207,793,2254,12158,26601,34055
1718,Ann Brashares,2003.0,The Second Summer of the Sisterhood,"The Second Summer of the Sisterhood (Sisterhood, #2)",en-US,3.78,67357,77713,2169,852,4713,24217,29115,18816
1720,Morgan Matson,2010.0,Unknown,Amy & Roger's Epic Detour,eng,4.05,65273,71650,7453,1337,3224,13719,25917,27453
1722,Terry Pratchett,2003.0,The Wee Free Men,"The Wee Free Men (Discworld, #30; Tiffany Aching, #1)",eng,4.25,63635,71650,3084,618,1831,10483,24449,34269
1724,Andrea Cremer,2010.0,Nightshade,Nightshade (Nightshade #1; Nightshade World #4),eng,4.03,69534,73076,4916,2297,4620,13283,21066,31810
